probe_id,gene_symbol,gene_name,entrez_id,ensembl_id
ILMN_1696590,CHST4,"Homo sapiens carbohydrate (N-acetylglucosamine 6-O) sulfotransferase 4 (CHST4), mRNA.",,
ILMN_1812273,EHMT1,"Homo sapiens euchromatic histone-lysine N-methyltransferase 1 (EHMT1), mRNA. XM_946126 XM_946128 XM_946130 XM_946133",,
ILMN_1797277,KIF3C,"Homo sapiens kinesin family member 3C (KIF3C), mRNA.",,
ILMN_2079004,MDH2,"Homo sapiens malate dehydrogenase 2, NAD (mitochondrial) (MDH2), nuclear gene encoding mitochondrial protein, mRNA.",,
ILMN_2274420,SPTLC1,"Homo sapiens serine palmitoyltransferase, long chain base subunit 1 (SPTLC1), transcript variant 1, mRNA.",,
ILMN_1793829,TMCO1,"Homo sapiens transmembrane and coiled-coil domains 1 (TMCO1), mRNA.",,
ILMN_1719089,EXO1,"Homo sapiens exonuclease 1 (EXO1), transcript variant 2, mRNA.",,
ILMN_1689461,SP7,"Homo sapiens Sp7 transcription factor (SP7), mRNA.",,
ILMN_2367638,CAMKK2,"Homo sapiens calcium/calmodulin-dependent protein kinase kinase 2, beta (CAMKK2), transcript variant 6, mRNA.",,
ILMN_2411723,RPSA,"Homo sapiens ribosomal protein SA (RPSA), transcript variant 1, mRNA.",,
ILMN_1686235,GNPNAT1,"Homo sapiens glucosamine-phosphate N-acetyltransferase 1 (GNPNAT1), mRNA.",,
ILMN_1692100,ZNF35,"Homo sapiens zinc finger protein 35 (ZNF35), mRNA.",,
ILMN_1803655,PAK7,"Homo sapiens p21(CDKN1A)-activated kinase 7 (PAK7), transcript variant 1, mRNA.",,
ILMN_1807881,NEDD4,"Homo sapiens neural precursor cell expressed, developmentally down-regulated 4 (NEDD4), transcript variant 1, mRNA.",,
ILMN_1703140,NEDD4,"Homo sapiens neural precursor cell expressed, developmentally down-regulated 4 (NEDD4), transcript variant 1, mRNA.",,
ILMN_2126399,PSITPTE22,"Homo sapiens TPTE pseudogene (psiTPTE22), non-coding RNA.",,
ILMN_1669362,IGFBP6,"Homo sapiens insulin-like growth factor binding protein 6 (IGFBP6), mRNA.",,
ILMN_1759186,MGC16291,"PREDICTED: Homo sapiens hypothetical protein MGC16291 (MGC16291), misc RNA.",,
ILMN_2106893,PRKG1,"Homo sapiens protein kinase, cGMP-dependent, type I (PRKG1), mRNA.",,
ILMN_2299612,TMEM150,"Homo sapiens transmembrane protein 150 (TMEM150), transcript variant 1, mRNA.",,
ILMN_1779989,GLI1,"Homo sapiens glioma-associated oncogene homolog 1 (zinc finger protein) (GLI1), mRNA.",,
ILMN_2207190,IL5,"Homo sapiens interleukin 5 (colony-stimulating factor, eosinophil) (IL5), mRNA.",,
ILMN_1748241,CENPP,"Homo sapiens centromere protein P (CENPP), mRNA.",,
ILMN_2337928,CXCR5,"Homo sapiens chemokine (C-X-C motif) receptor 5 (CXCR5), transcript variant 2, mRNA.",,
ILMN_2337931,CXCR5,"Homo sapiens chemokine (C-X-C motif) receptor 5 (CXCR5), transcript variant 2, mRNA.",,
ILMN_2193443,TRIM16L,"Homo sapiens tripartite motif-containing 16-like (TRIM16L), mRNA.",,
ILMN_2067444,ONECUT3,"Homo sapiens one cut homeobox 3 (ONECUT3), mRNA.",,
ILMN_1728965,C11ORF57,"Homo sapiens chromosome 11 open reading frame 57 (C11orf57), transcript variant 1, mRNA.",,
ILMN_1745262,REM2,"Homo sapiens RAS (RAD and GEM)-like GTP binding 2 (REM2), mRNA.",,
ILMN_1811397,CCDC78,"Homo sapiens coiled-coil domain containing 78 (CCDC78), transcript variant 2, mRNA.",,
ILMN_1711473,CCDC78,"Homo sapiens coiled-coil domain containing 78 (CCDC78), transcript variant 2, mRNA.",,
ILMN_1804329,TUSC2,"Homo sapiens tumor suppressor candidate 2 (TUSC2), mRNA.",,
ILMN_1712461,CBLN1,"Homo sapiens cerebellin 1 precursor (CBLN1), mRNA.",,
ILMN_2041355,TCP10,"Homo sapiens t-complex 10 homolog (mouse) (TCP10), mRNA.",,
ILMN_1802821,TCP10,"Homo sapiens t-complex 10 homolog (mouse) (TCP10), mRNA.",,
ILMN_1696434,LAMA1,"Homo sapiens laminin, alpha 1 (LAMA1), mRNA.",,
ILMN_1770038,LAMA1,"Homo sapiens laminin, alpha 1 (LAMA1), mRNA.",,
ILMN_1702443,DNMBP,"Homo sapiens dynamin binding protein (DNMBP), mRNA.",,
ILMN_1717381,HOXD1,"Homo sapiens homeobox D1 (HOXD1), mRNA.",,
ILMN_1714691,HOXD10,"Homo sapiens homeobox D10 (HOXD10), mRNA.",,
ILMN_2179063,DDHD2,"Homo sapiens DDHD domain containing 2 (DDHD2), mRNA.",,
ILMN_1678143,ARHGDIB,"Homo sapiens Rho GDP dissociation inhibitor (GDI) beta (ARHGDIB), mRNA.",,
ILMN_2391355,STAMBP,"Homo sapiens STAM binding protein (STAMBP), transcript variant 1, mRNA.",,
ILMN_1739253,STAMBP,"Homo sapiens STAM binding protein (STAMBP), transcript variant 1, mRNA.",,
ILMN_1809817,FLJ23834,"Homo sapiens hypothetical protein FLJ23834 (FLJ23834), mRNA.",,
ILMN_1717599,CNTN3,"Homo sapiens contactin 3 (plasmacytoma associated) (CNTN3), mRNA.",,
ILMN_1806314,METTL2A,"Homo sapiens methyltransferase like 2A (METTL2A), mRNA.",,
ILMN_2218935,GPR37,"Homo sapiens G protein-coupled receptor 37 (endothelin receptor type B-like) (GPR37), mRNA.",,
ILMN_1790962,RINL,"Homo sapiens Ras and Rab interactor-like (RINL), mRNA.",,
ILMN_1694810,PANX2,"Homo sapiens pannexin 2 (PANX2), mRNA.",,
ILMN_1797021,TMEM86A,"Homo sapiens transmembrane protein 86A (TMEM86A), mRNA.",,
ILMN_1781145,GPRC5D,"Homo sapiens G protein-coupled receptor, family C, group 5, member D (GPRC5D), mRNA.",,
ILMN_2070003,SLC18A2,"Homo sapiens solute carrier family 18 (vesicular monoamine), member 2 (SLC18A2), mRNA.",,
ILMN_1758087,TAOK1,"Homo sapiens TAO kinase 1 (TAOK1), mRNA.",,
ILMN_1698225,MYO5A,"Homo sapiens myosin VA (heavy chain 12, myoxin) (MYO5A), mRNA.",,
ILMN_1813604,NDUFB7,"Homo sapiens NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 7, 18kDa (NDUFB7), nuclear gene encoding mitochondrial protein, mRNA.",,
ILMN_2374778,DUT,"Homo sapiens deoxyuridine triphosphatase (DUT), nuclear gene encoding mitochondrial protein, transcript variant 3, mRNA.",,
ILMN_1745573,TTC13,"Homo sapiens tetratricopeptide repeat domain 13 (TTC13), mRNA.",,
ILMN_1753064,TTC13,"Homo sapiens tetratricopeptide repeat domain 13 (TTC13), mRNA.",,
ILMN_1668606,TTC13,"Homo sapiens tetratricopeptide repeat domain 13 (TTC13), mRNA.",,
ILMN_1803180,PRDX6,"Homo sapiens peroxiredoxin 6 (PRDX6), mRNA.",,
ILMN_1706969,C6ORF65,"Homo sapiens chromosome 6 open reading frame 65 (C6orf65), mRNA.",,
ILMN_1680692,NUCKS1,"Homo sapiens nuclear casein kinase and cyclin-dependent kinase substrate 1 (NUCKS1), mRNA.",,
ILMN_2092232,TSR1,"Homo sapiens TSR1, 20S rRNA accumulation, homolog (S. cerevisiae) (TSR1), mRNA.",,
ILMN_1670111,CDKN2B,"Homo sapiens cyclin-dependent kinase inhibitor 2B (p15, inhibits CDK4) (CDKN2B), transcript variant 2, mRNA.",,
ILMN_2219038,OR8J3,"Homo sapiens olfactory receptor, family 8, subfamily J, member 3 (OR8J3), mRNA.",,
ILMN_1749114,OTC,"Homo sapiens ornithine carbamoyltransferase (OTC), mRNA.",,
ILMN_1699447,TRAF5,"Homo sapiens TNF receptor-associated factor 5 (TRAF5), transcript variant 2, mRNA.",,
ILMN_1701331,UBE2M,"Homo sapiens ubiquitin-conjugating enzyme E2M (UBC12 homolog, yeast) (UBE2M), mRNA.",,
ILMN_1656069,C17ORF55,"Homo sapiens chromosome 17 open reading frame 55 (C17orf55), mRNA.",,
ILMN_1671058,CDX2,"Homo sapiens caudal type homeobox 2 (CDX2), mRNA.",,
ILMN_2057826,PHF3,"Homo sapiens PHD finger protein 3 (PHF3), mRNA.",,
ILMN_1730620,ARRB1,"Homo sapiens arrestin, beta 1 (ARRB1), transcript variant 1, mRNA.",,
ILMN_2294878,NSUN5,"Homo sapiens NOL1/NOP2/Sun domain family, member 5 (NSUN5), transcript variant 2, mRNA.",,
ILMN_2408400,NSUN5,"Homo sapiens NOL1/NOP2/Sun domain family, member 5 (NSUN5), transcript variant 2, mRNA.",,
ILMN_2175764,HSP90AB2P,"Homo sapiens heat shock protein 90kDa alpha (cytosolic), class B member 2 (pseudogene) (HSP90AB2P), non-coding RNA.",,
ILMN_1654357,ZNF24,"Homo sapiens zinc finger protein 24 (ZNF24), mRNA.",,
ILMN_2361614,CCDC85A,"Homo sapiens coiled-coil domain containing 85A (CCDC85A), mRNA.",,
ILMN_1669982,CCDC85A,"Homo sapiens coiled-coil domain containing 85A (CCDC85A), mRNA.",,
ILMN_1799246,OR6C1,"Homo sapiens olfactory receptor, family 6, subfamily C, member 1 (OR6C1), mRNA.",,
ILMN_2203271,FPR3,"Homo sapiens formyl peptide receptor 3 (FPR3), mRNA.",,
ILMN_1683302,SMC4,"Homo sapiens structural maintenance of chromosomes 4 (SMC4), transcript variant 1, mRNA.",,
ILMN_2386379,PCDHGA11,"Homo sapiens protocadherin gamma subfamily A, 11 (PCDHGA11), transcript variant 2, mRNA.",,
ILMN_1671403,PCDHGA11,"Homo sapiens protocadherin gamma subfamily A, 11 (PCDHGA11), transcript variant 2, mRNA.",,
ILMN_1711459,CCNDBP1,"Homo sapiens cyclin D-type binding-protein 1 (CCNDBP1), transcript variant 2, mRNA.",,
ILMN_1702247,CCNDBP1,"Homo sapiens cyclin D-type binding-protein 1 (CCNDBP1), transcript variant 2, mRNA.",,
ILMN_1657870,ABL2,"Homo sapiens v-abl Abelson murine leukemia viral oncogene homolog 2 (arg, Abelson-related gene) (ABL2), transcript variant a, mRNA.",,
ILMN_2371590,DDX17,"Homo sapiens DEAD (Asp-Glu-Ala-Asp) box polypeptide 17 (DDX17), transcript variant 2, mRNA.",,
ILMN_1806147,GNG3,"Homo sapiens guanine nucleotide binding protein (G protein), gamma 3 (GNG3), mRNA.",,
ILMN_1730477,TAS2R43,"Homo sapiens taste receptor, type 2, member 43 (TAS2R43), mRNA.",,
ILMN_1797055,LIN52,"Homo sapiens lin-52 homolog (C. elegans) (LIN52), mRNA.",,
ILMN_1751816,MCTS1,"Homo sapiens malignant T cell amplified sequence 1 (MCTS1), mRNA.",,
ILMN_2178492,CYP4F2,"Homo sapiens cytochrome P450, family 4, subfamily F, polypeptide 2 (CYP4F2), mRNA.",,
ILMN_1747129,CASP8AP2,"Homo sapiens CASP8 associated protein 2 (CASP8AP2), mRNA.",,
ILMN_1715695,S100G,"Homo sapiens S100 calcium binding protein G (S100G), mRNA.",,
ILMN_1812080,PARP16,"Homo sapiens poly (ADP-ribose) polymerase family, member 16 (PARP16), mRNA.",,
ILMN_1698752,NLRX1,"Homo sapiens NLR family member X1 (NLRX1), transcript variant 1, mRNA.",,
ILMN_1803398,SRF,"Homo sapiens serum response factor (c-fos serum response element-binding transcription factor) (SRF), mRNA.",,
ILMN_1763842,PTRH1,"Homo sapiens peptidyl-tRNA hydrolase 1 homolog (S. cerevisiae) (PTRH1), mRNA.",,
ILMN_1749996,KCNN2,"Homo sapiens potassium intermediate/small conductance calcium-activated channel, subfamily N, member 2 (KCNN2), transcript variant 1, mRNA.",,
ILMN_1685636,KCNN2,"Homo sapiens potassium intermediate/small conductance calcium-activated channel, subfamily N, member 2 (KCNN2), transcript variant 1, mRNA.",,
ILMN_2394421,G6PC2,"Homo sapiens glucose-6-phosphatase, catalytic, 2 (G6PC2), transcript variant 1, mRNA.",,
ILMN_1661703,G6PC2,"Homo sapiens glucose-6-phosphatase, catalytic, 2 (G6PC2), transcript variant 1, mRNA.",,
ILMN_2287257,G6PC2,"Homo sapiens glucose-6-phosphatase, catalytic, 2 (G6PC2), transcript variant 1, mRNA.",,
ILMN_1792092,ZCCHC8,"Homo sapiens zinc finger, CCHC domain containing 8 (ZCCHC8), mRNA.",,
ILMN_1796925,CXADR,"Homo sapiens coxsackie virus and adenovirus receptor (CXADR), mRNA.",,
ILMN_1657634,FANCD2,"Homo sapiens Fanconi anemia, complementation group D2 (FANCD2), transcript variant 1, mRNA.",,
ILMN_1712122,FANCD2,"Homo sapiens Fanconi anemia, complementation group D2 (FANCD2), transcript variant 1, mRNA.",,
ILMN_2289381,DKK3,"Homo sapiens dickkopf homolog 3 (Xenopus laevis) (DKK3), transcript variant 2, mRNA.",,
ILMN_2398159,DKK3,"Homo sapiens dickkopf homolog 3 (Xenopus laevis) (DKK3), transcript variant 2, mRNA.",,
ILMN_1686948,CASC4,"Homo sapiens cancer susceptibility candidate 4 (CASC4), transcript variant 1, mRNA.",,
ILMN_1765550,HOMEZ,"Homo sapiens homeobox and leucine zipper encoding (HOMEZ), mRNA.",,
ILMN_1753413,TRIOBP,"Homo sapiens TRIO and F-actin binding protein (TRIOBP), transcript variant 2, mRNA.",,
ILMN_1710207,C10ORF6,"Homo sapiens chromosome 10 open reading frame 6 (C10orf6), mRNA.",,
ILMN_2118864,RAB1A,"Homo sapiens RAB1A, member RAS oncogene family (RAB1A), mRNA.",,
ILMN_1653282,LCE2A,"Homo sapiens late cornified envelope 2A (LCE2A), mRNA.",,
ILMN_2379599,CD163,"Homo sapiens CD163 molecule (CD163), transcript variant 2, mRNA.",,
ILMN_1798816,GOSR1,"Homo sapiens golgi SNAP receptor complex member 1 (GOSR1), transcript variant 1, mRNA.",,
ILMN_1752169,MS4A5,"Homo sapiens membrane-spanning 4-domains, subfamily A, member 5 (MS4A5), mRNA.",,
ILMN_1724811,PARN,"Homo sapiens poly(A)-specific ribonuclease (deadenylation nuclease) (PARN), mRNA.",,
ILMN_1794501,HAS3,"Homo sapiens hyaluronan synthase 3 (HAS3), transcript variant 1, mRNA.",,
ILMN_1668760,HAS3,"Homo sapiens hyaluronan synthase 3 (HAS3), transcript variant 1, mRNA.",,
ILMN_2200714,OR4F3,"Homo sapiens olfactory receptor, family 4, subfamily F, member 3 (OR4F3), mRNA.",,
ILMN_1742764,UPP1,"Homo sapiens uridine phosphorylase 1 (UPP1), transcript variant 2, mRNA.",,
ILMN_2414302,FDXR,"Homo sapiens ferredoxin reductase (FDXR), nuclear gene encoding mitochondrial protein, transcript variant 2, mRNA.",,
ILMN_1810181,PCGF6,"Homo sapiens polycomb group ring finger 6 (PCGF6), transcript variant 1, mRNA.",,
ILMN_1780036,WDR1,"Homo sapiens WD repeat domain 1 (WDR1), transcript variant 2, mRNA.",,
ILMN_1710544,PCDH7,"Homo sapiens protocadherin 7 (PCDH7), transcript variant a, mRNA.",,
ILMN_2310295,C21ORF58,"Homo sapiens chromosome 21 open reading frame 58 (C21orf58), transcript variant 2, mRNA.",,
ILMN_1769471,C21ORF58,"Homo sapiens chromosome 21 open reading frame 58 (C21orf58), transcript variant 2, mRNA.",,
ILMN_1778377,ERGIC1,"Homo sapiens endoplasmic reticulum-golgi intermediate compartment (ERGIC) 1 (ERGIC1), transcript variant 2, mRNA.",,
ILMN_1651499,ERGIC1,"Homo sapiens endoplasmic reticulum-golgi intermediate compartment (ERGIC) 1 (ERGIC1), transcript variant 2, mRNA.",,
ILMN_1808132,FAS,"Homo sapiens Fas (TNF receptor superfamily, member 6) (FAS), transcript variant 3, mRNA.",,
ILMN_1711353,OR7A5,"Homo sapiens olfactory receptor, family 7, subfamily A, member 5 (OR7A5), mRNA.",,
ILMN_1791112,COL25A1,"Homo sapiens collagen, type XXV, alpha 1 (COL25A1), transcript variant 2, mRNA.",,
ILMN_1675788,ZNF175,"Homo sapiens zinc finger protein 175 (ZNF175), mRNA.",,
ILMN_1759542,PTGER3,"Homo sapiens prostaglandin E receptor 3 (subtype EP3) (PTGER3), transcript variant 5, mRNA.",,
ILMN_1671067,MED13,"Homo sapiens mediator complex subunit 13 (MED13), mRNA.",,
ILMN_1806184,MED13,"Homo sapiens mediator complex subunit 13 (MED13), mRNA.",,
ILMN_1670672,TMEM37,"Homo sapiens transmembrane protein 37 (TMEM37), mRNA.",,
ILMN_2314417,HYAL1,"Homo sapiens hyaluronoglucosaminidase 1 (HYAL1), transcript variant 3, mRNA.",,
ILMN_1800855,PPTC7,"Homo sapiens PTC7 protein phosphatase homolog (S. cerevisiae) (PPTC7), mRNA.",,
ILMN_2258234,KLHL5,"Homo sapiens kelch-like 5 (Drosophila) (KLHL5), transcript variant 2, mRNA.",,
ILMN_2342437,KLHL5,"Homo sapiens kelch-like 5 (Drosophila) (KLHL5), transcript variant 2, mRNA.",,
ILMN_1706687,KLHL5,"Homo sapiens kelch-like 5 (Drosophila) (KLHL5), transcript variant 2, mRNA.",,
ILMN_1784678,PBX1,"Homo sapiens pre-B-cell leukemia homeobox 1 (PBX1), mRNA.",,
ILMN_1660424,AFAP1,"Homo sapiens actin filament associated protein 1 (AFAP1), transcript variant 1, mRNA.",,
ILMN_1737152,DAO,"Homo sapiens D-amino-acid oxidase (DAO), mRNA.",,
ILMN_1739985,TAGAP,"Homo sapiens T-cell activation RhoGTPase activating protein (TAGAP), transcript variant 3, mRNA.",,
ILMN_1676408,TAGAP,"Homo sapiens T-cell activation RhoGTPase activating protein (TAGAP), transcript variant 3, mRNA.",,
ILMN_1738093,TMEM118,"Homo sapiens transmembrane protein 118 (TMEM118), mRNA.",,
ILMN_2114972,FGB,"Homo sapiens fibrinogen beta chain (FGB), mRNA.",,
ILMN_2096405,WDR37,"Homo sapiens WD repeat domain 37 (WDR37), mRNA.",,
ILMN_1733583,ART5,"Homo sapiens ADP-ribosyltransferase 5 (ART5), mRNA.",,
ILMN_2232478,APOBEC3G,"Homo sapiens apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3G (APOBEC3G), mRNA.",,
ILMN_2236625,UTS2,"Homo sapiens urotensin 2 (UTS2), transcript variant 1, mRNA.",,
ILMN_1664910,RPSA,"Homo sapiens ribosomal protein SA (RPSA), transcript variant 2, mRNA.",,
ILMN_1736013,CIB3,"Homo sapiens calcium and integrin binding family member 3 (CIB3), mRNA.",,
ILMN_1722769,UNG,"Homo sapiens uracil-DNA glycosylase (UNG), transcript variant 1, mRNA.",,
ILMN_1683120,UNG,"Homo sapiens uracil-DNA glycosylase (UNG), transcript variant 1, mRNA.",,
ILMN_1697761,C3ORF67,"Homo sapiens chromosome 3 open reading frame 67 (C3orf67), mRNA.",,
ILMN_1739440,VPS16,"Homo sapiens vacuolar protein sorting 16 homolog (S. cerevisiae) (VPS16), transcript variant 2, mRNA.",,
ILMN_2171384,CXCL5,"Homo sapiens chemokine (C-X-C motif) ligand 5 (CXCL5), mRNA.",,
ILMN_1696839,RPS27,"Homo sapiens ribosomal protein S27 (metallopanstimulin 1) (RPS27), mRNA.",,
ILMN_1660498,RPS27,"Homo sapiens ribosomal protein S27 (metallopanstimulin 1) (RPS27), mRNA.",,
ILMN_2160819,RPS27,"Homo sapiens ribosomal protein S27 (metallopanstimulin 1) (RPS27), mRNA.",,
ILMN_1793203,SMCR7L,"Homo sapiens Smith-Magenis syndrome chromosome region, candidate 7-like (SMCR7L), mRNA.",,
ILMN_1745988,NUDT12,"Homo sapiens nudix (nucleoside diphosphate linked moiety X)-type motif 12 (NUDT12), mRNA.",,
ILMN_1795236,SIGLEC9,"Homo sapiens sialic acid binding Ig-like lectin 9 (SIGLEC9), mRNA.",,
ILMN_1702065,MFSD5,"Homo sapiens major facilitator superfamily domain containing 5 (MFSD5), mRNA.",,
ILMN_1737685,CRLS1,"Homo sapiens cardiolipin synthase 1 (CRLS1), mRNA.",,
ILMN_1673590,BHLHB8,"Homo sapiens basic helix-loop-helix domain containing, class B, 8 (BHLHB8), mRNA.",,
ILMN_1667578,DUSP26,"Homo sapiens dual specificity phosphatase 26 (putative) (DUSP26), mRNA.",,
ILMN_1758337,ZNF213,"Homo sapiens zinc finger protein 213 (ZNF213), mRNA.",,
ILMN_1680722,CAPZA1,"Homo sapiens capping protein (actin filament) muscle Z-line, alpha 1 (CAPZA1), mRNA.",,
ILMN_1711904,MXD3,"Homo sapiens MAX dimerization protein 3 (MXD3), mRNA.",,
ILMN_1746135,PHF23,"Homo sapiens PHD finger protein 23 (PHF23), mRNA.",,
ILMN_1749667,OBSCN,"Homo sapiens obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF (OBSCN), transcript variant 1, mRNA.",,
ILMN_1706859,C22ORF32,"Homo sapiens chromosome 22 open reading frame 32 (C22orf32), mRNA.",,
ILMN_1673380,GNG12,"Homo sapiens guanine nucleotide binding protein (G protein), gamma 12 (GNG12), mRNA.",,
ILMN_2172890,SLC18A1,"Homo sapiens solute carrier family 18 (vesicular monoamine), member 1 (SLC18A1), mRNA.",,
ILMN_1794200,KCNJ12,"Homo sapiens potassium inwardly-rectifying channel, subfamily J, member 12 (KCNJ12), mRNA.",,
ILMN_1782729,CLECL1,"Homo sapiens C-type lectin-like 1 (CLECL1), mRNA.",,
ILMN_1795704,KIAA0232,"Homo sapiens KIAA0232 (KIAA0232), transcript variant 1, mRNA.",,
ILMN_2179283,S100A7L2,"Homo sapiens S100 calcium binding protein A7-like 2 (S100A7L2), mRNA.",,
ILMN_1674104,S100A7L2,"Homo sapiens S100 calcium binding protein A7-like 2 (S100A7L2), mRNA.",,
ILMN_1745217,FLJ10081,"Homo sapiens hypothetical protein FLJ10081 (FLJ10081), mRNA.",,
ILMN_1815734,FCHSD2,"Homo sapiens FCH and double SH3 domains 2 (FCHSD2), mRNA.",,
ILMN_2166706,FBXO22OS,"Homo sapiens FBXO22 opposite strand (non-protein coding) (FBXO22OS), non-coding RNA.",,
ILMN_2319344,APEX1,"Homo sapiens APEX nuclease (multifunctional DNA repair enzyme) 1 (APEX1), transcript variant 1, mRNA.",,
ILMN_1658472,APH1A,"Homo sapiens anterior pharynx defective 1 homolog A (C. elegans) (APH1A), transcript variant 1, mRNA.",,
ILMN_2398388,APH1A,"Homo sapiens anterior pharynx defective 1 homolog A (C. elegans) (APH1A), transcript variant 1, mRNA.",,
ILMN_1755234,SSH3,"Homo sapiens slingshot homolog 3 (Drosophila) (SSH3), mRNA.",,
ILMN_1670185,SSH3,"Homo sapiens slingshot homolog 3 (Drosophila) (SSH3), mRNA.",,
ILMN_2123402,TMEM4,"Homo sapiens transmembrane protein 4 (TMEM4), mRNA.",,
ILMN_2354287,GLRA3,"Homo sapiens glycine receptor, alpha 3 (GLRA3), transcript variant 2, mRNA.",,
ILMN_1787085,GLRA3,"Homo sapiens glycine receptor, alpha 3 (GLRA3), transcript variant 2, mRNA.",,
ILMN_1677824,RAB4A,"Homo sapiens RAB4A, member RAS oncogene family (RAB4A), mRNA.",,
ILMN_1681972,TMEM69,"Homo sapiens transmembrane protein 69 (TMEM69), mRNA.",,
ILMN_1765019,SACM1L,"Homo sapiens SAC1 suppressor of actin mutations 1-like (yeast) (SACM1L), mRNA.",,
ILMN_1769694,ACCN2,"Homo sapiens amiloride-sensitive cation channel 2, neuronal (ACCN2), transcript variant 2, mRNA.",,
ILMN_2357419,LILRA5,"Homo sapiens leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 5 (LILRA5), transcript variant 1, mRNA.",,
ILMN_2266595,LILRA5,"Homo sapiens leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 5 (LILRA5), transcript variant 1, mRNA.",,
ILMN_2179717,C9ORF61,"Homo sapiens chromosome 9 open reading frame 61 (C9orf61), mRNA.",,
ILMN_1672091,HOXD4,"Homo sapiens homeobox D4 (HOXD4), mRNA.",,
ILMN_1679822,MBD3L1,"Homo sapiens methyl-CpG binding domain protein 3-like 1 (MBD3L1), mRNA.",,
ILMN_1736974,SOX12,"Homo sapiens SRY (sex determining region Y)-box 12 (SOX12), mRNA.",,
ILMN_1801387,YEATS4,"Homo sapiens YEATS domain containing 4 (YEATS4), mRNA.",,
ILMN_1798620,PQLC1,"Homo sapiens PQ loop repeat containing 1 (PQLC1), mRNA.",,
ILMN_1696666,DBF4B,"Homo sapiens DBF4 homolog B (S. cerevisiae) (DBF4B), transcript variant 1, mRNA.",,
ILMN_1679941,DBF4B,"Homo sapiens DBF4 homolog B (S. cerevisiae) (DBF4B), transcript variant 1, mRNA.",,
ILMN_1707634,CMC1,"Homo sapiens COX assembly mitochondrial protein homolog (S. cerevisiae) (CMC1), nuclear gene encoding mitochondrial protein, mRNA.",,
ILMN_1765044,CUTC,"Homo sapiens cutC copper transporter homolog (E. coli) (CUTC), mRNA.",,
ILMN_1785765,TM9SF2,"Homo sapiens transmembrane 9 superfamily member 2 (TM9SF2), mRNA.",,
ILMN_1737084,TXLNA,"Homo sapiens taxilin alpha (TXLNA), mRNA.",,
ILMN_1790891,CKAP4,"Homo sapiens cytoskeleton-associated protein 4 (CKAP4), mRNA.",,
ILMN_2200331,H2AFX,"Homo sapiens H2A histone family, member X (H2AFX), mRNA.",,
ILMN_1784863,CD36,"Homo sapiens CD36 molecule (thrombospondin receptor) (CD36), transcript variant 1, mRNA.",,
