gene_set_library,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2025,Metaphase Chromosome Alignment (GO:0051310),1/55,0.0536111215176,0.0916071116196174,19.42105263157895,56.82597555721978,SPDL1
GO_Biological_Process_2025,Dicarboxylic Acid Metabolic Process (GO:0043648),1/55,0.0536111215176,0.0916071116196174,19.42105263157895,56.82597555721978,MTHFD2
GO_Biological_Process_2025,Epidermal Cell Differentiation (GO:0009913),1/56,0.0545601179499192,0.0916071116196174,19.066985645933013,55.45541451142644,USH2A
GO_Biological_Process_2025,Cellular Response to Alcohol (GO:0097306),1/56,0.0545601179499192,0.0916071116196174,19.066985645933013,55.45541451142644,RAD51
GO_Biological_Process_2025,Mitotic Metaphase Chromosome Alignment (GO:0007080),1/56,0.0545601179499192,0.0916071116196174,19.066985645933013,55.45541451142644,SPDL1
GO_Biological_Process_2025,Regulation of Transcription Initiation by RNA Polymerase II (GO:0060260),1/59,0.0574016861834188,0.0933553140533184,18.07803992740472,51.661282065881295,MED17
GO_Biological_Process_2025,Positive Regulation of DNA-templated Transcription Initiation (GO:2000144),1/59,0.0574016861834188,0.0933553140533184,18.07803992740472,51.661282065881295,MED17
GO_Biological_Process_2025,Phosphatidylcholine Metabolic Process (GO:0046470),1/60,0.058347071283324,0.0933553140533184,17.770740410347905,50.492824203227855,PON1
GO_Biological_Process_2025,RNA Polymerase II Preinitiation Complex Assembly (GO:0051123),1/60,0.058347071283324,0.0933553140533184,17.770740410347905,50.492824203227855,MED17
GO_Biological_Process_2025,DNA-templated Transcription Initiation (GO:0006352),1/62,0.0602351399190365,0.0934852158397695,17.186367558239862,48.28508895429952,MED17
GO_Biological_Process_2025,protein-DNA Complex Assembly (GO:0065004),1/62,0.0602351399190365,0.0934852158397695,17.186367558239862,48.28508895429952,RAD51
GO_Biological_Process_2025,Cilium Movement (GO:0003341),1/63,0.0611778250716139,0.0934852158397695,16.908319185059423,47.24134484792992,SPA17
GO_Biological_Process_2025,Transcription Preinitiation Complex Assembly (GO:0070897),1/63,0.0611778250716139,0.0934852158397695,16.908319185059423,47.24134484792992,MED17
GO_Biological_Process_2025,Monocarboxylic Acid Biosynthetic Process (GO:0072330),1/64,0.0621196118687717,0.0938696357128105,16.639097744360903,46.23495322747936,OSBPL3
GO_Biological_Process_2025,Glycerophospholipid Metabolic Process (GO:0006650),1/65,0.0630605011079274,0.0942442653920673,16.37828947368421,45.26403459739593,PON1
